# Openable objects decoded from the OSRS cache. Generated by dumpAccessPoints.
# covered=yes means our transport data already has a row within 1 tile.
x	y	plane	objectId	name	action	locType	orientation	covered	inShippedMap
1881	5232	0	20782	Spikey chain	Climb-up	10	0	no	yes
1881	5232	1	20783	Spikey chain	Climb-down	10	0	no	yes
1881	5232	2	20783	Spikey chain	Climb-down	10	0	no	yes
1881	5232	3	20783	Spikey chain	Climb-down	10	0	no	yes
4181	4950	0	53924	Spiral staircase	Climb-up	10	2	no	no
4181	4950	1	53927	Spiral staircase	Climb-down	10	2	no	no
3362	3277	0	44924	Staging area steps	Climb-up	10	0	no	yes
3370	3277	0	44925	Staging area steps	Climb-up	10	2	no	yes
1221	3115	0	54782	Staircase	Climb-up	10	0	no	no
1221	3115	1	54783	Staircase	Climb-down	10	0	no	no
1230	3115	0	54782	Staircase	Climb-up	10	0	no	no
1230	3115	1	54783	Staircase	Climb-down	10	0	no	no
1239	3685	0	34502	Staircase	Climb-up	10	3	no	yes
1239	3685	1	34503	Staircase	Climb-down	10	3	no	yes
1284	9496	0	56606	Staircase	Climb-up	10	3	no	no
1284	9496	1	56607	Staircase	Climb-down	10	3	no	no
1286	9480	0	56606	Staircase	Climb-up	10	3	no	no
1286	9480	1	56607	Staircase	Climb-down	10	3	no	no
1301	9496	0	56606	Staircase	Climb-up	10	1	no	no
1301	9496	1	56607	Staircase	Climb-down	10	1	no	no
1306	9480	0	56606	Staircase	Climb-up	10	1	no	no
1306	9480	1	56607	Staircase	Climb-down	10	1	no	no
1314	9480	0	56606	Staircase	Climb-up	10	3	no	no
1314	9480	1	56607	Staircase	Climb-down	10	3	no	no
1319	9496	0	56606	Staircase	Climb-up	10	3	no	no
1319	9496	1	56607	Staircase	Climb-down	10	3	no	no
1331	9367	0	56664	Staircase	Climb-up	10	1	no	no
1332	9367	1	56663	Staircase	Climb-down	10	1	no	no
1334	9480	0	56606	Staircase	Climb-up	10	1	no	no
1334	9480	1	56607	Staircase	Climb-down	10	1	no	no
1335	9360	2	56663	Staircase	Climb-down	10	2	no	no
1335	9360	1	56664	Staircase	Climb-up	10	2	no	no
1336	9496	0	56606	Staircase	Climb-up	10	1	no	no
1336	9496	1	56607	Staircase	Climb-down	10	1	no	no
1352	2949	0	54782	Staircase	Climb-up	10	2	no	no
1352	2949	1	54783	Staircase	Climb-down	10	2	no	no
1355	2951	1	54782	Staircase	Climb-up	10	0	no	no
1355	2951	2	54783	Staircase	Climb-down	10	0	no	no
1356	2919	0	54948	Staircase	Climb-down	10	0	no	no
1356	3035	0	52635	Staircase	Climb-up	10	3	no	no
1357	3035	1	52637	Staircase	Climb-down	10	3	no	no
1357	9319	0	54947	Staircase	Climb-up	10	0	no	no
1373	3037	0	52635	Staircase	Climb-up	10	3	no	no
1374	2866	0	52635	Staircase	Climb-up	10	0	no	no
1374	2867	1	52637	Staircase	Climb-down	10	0	no	no
1374	3037	1	52636	Staircase	Climb-down	10	3	no	no
1375	2924	0	54782	Staircase	Climb-up	10	1	no	no
1375	2924	1	54783	Staircase	Climb-down	10	1	no	no
1375	2930	0	54782	Staircase	Climb-up	10	1	no	no
1375	2930	1	54783	Staircase	Climb-down	10	1	no	no
1377	2857	0	52635	Staircase	Climb-up	10	1	no	no
1377	3824	0	33550	Staircase	Climb-up	10	0	no	yes
1377	3824	1	33552	Staircase	Climb-down	10	0	no	yes
1378	2857	1	52637	Staircase	Climb-down	10	1	no	no
1378	3055	0	52635	Staircase	Climb-up	10	3	no	no
1379	3055	1	52637	Staircase	Climb-down	10	3	no	no
1381	2951	1	54782	Staircase	Climb-up	10	3	no	no
1381	2951	2	54783	Staircase	Climb-down	10	3	no	no
1381	2955	1	54782	Staircase	Climb-up	10	3	no	no
1381	2955	2	54783	Staircase	Climb-down	10	3	no	no
1382	2953	0	54782	Staircase	Climb-up	10	1	no	no
1382	2953	1	54783	Staircase	Climb-down	10	1	no	no
1384	2871	0	52635	Staircase	Climb-up	10	3	no	no
1384	2920	0	54782	Staircase	Climb-up	10	2	no	no
1384	2920	1	54783	Staircase	Climb-down	10	2	no	no
1385	2871	1	52637	Staircase	Climb-down	10	3	no	no
1386	3824	0	33549	Staircase	Climb-up	10	2	no	yes
1386	3824	1	33551	Staircase	Climb-down	10	2	no	yes
1387	2915	1	52635	Staircase	Climb-up	10	1	no	no
1387	2915	2	52636	Staircase	Climb-down	10	1	no	no
1388	2915	0	54946	Staircase	Climb-down	10	0	no	no
1388	9314	0	54945	Staircase	Climb-up	10	0	no	no
1390	3357	0	54782	Staircase	Climb-up	10	3	no	no
1390	3357	1	54783	Staircase	Climb-down	10	3	no	no
1392	2853	0	52635	Staircase	Climb-up	10	0	no	no
1392	2853	1	52636	Staircase	Climb-down	10	0	no	no
1393	2920	0	54782	Staircase	Climb-up	10	2	no	no
1393	2920	1	54783	Staircase	Climb-down	10	2	no	no
1400	2972	0	54782	Staircase	Climb-up	10	1	no	no
1400	2972	1	54783	Staircase	Climb-down	10	1	no	no
1437	3181	0	52638	Staircase	Climb-up	10	3	no	no
1437	3181	1	52640	Staircase	Climb-down	10	0	no	no
1442	2931	0	54713	Staircase	Climb-up	10	2	no	no
1442	2931	1	54714	Staircase	Climb-down	10	2	no	no
1442	2935	0	54713	Staircase	Climb-up	10	0	no	no
1442	2935	1	54714	Staircase	Climb-down	10	0	no	no
1442	3181	0	52638	Staircase	Climb-up	10	1	no	no
1443	3351	0	54782	Staircase	Climb-up	10	2	no	yes
1443	3351	1	54783	Staircase	Climb-down	10	2	no	yes
1444	3181	1	52640	Staircase	Climb-down	10	2	no	no
1445	2938	1	54713	Staircase	Climb-up	10	0	no	no
1445	2938	2	54714	Staircase	Climb-down	10	0	no	no
1445	9960	0	41923	Staircase	Climb-up	10	0	no	no
1464	3568	0	41922	Staircase	Climb-down	10	0	no	yes
1494	9978	1	32393	Staircase	Climb-up	10	1	no	yes
1496	9978	2	32394	Staircase	Climb-down	10	1	no	yes
1501	3220	0	52635	Staircase	Climb-up	10	1	no	no
1501	3220	1	52636	Staircase	Climb-down	10	1	no	no
1503	9925	2	32393	Staircase	Climb-up	10	0	no	yes
1503	9927	3	32394	Staircase	Climb-down	10	0	no	yes
1510	9978	1	32393	Staircase	Climb-up	10	3	no	yes
1510	9978	2	32394	Staircase	Climb-down	10	3	no	yes
1513	2982	1	51854	Staircase	Climb-up	10	0	no	no
1513	2982	2	51855	Staircase	Climb-down	10	0	no	no
1514	2981	2	51854	Staircase	Climb-up	10	3	no	no
1515	2981	3	51856	Staircase	Climb-down	10	3	no	no
1531	9428	1	52635	Staircase	Climb-up	10	0	no	no
1531	9434	1	52635	Staircase	Climb-up	10	2	no	no
1550	3560	1	42193	Staircase	Climb-up	10	0	no	yes
1550	3567	0	42193	Staircase	Climb-up	10	0	no	yes
1564	3557	1	42195	Staircase	Climb-up	10	3	no	yes
1569	3557	1	42196	Staircase	Climb-down	10	1	no	yes
1581	3140	0	52635	Staircase	Climb-up	10	0	no	no
1581	3140	1	52636	Staircase	Climb-down	10	0	no	no
1584	3127	0	52635	Staircase	Climb-up	10	0	no	no
1584	3127	1	52636	Staircase	Climb-down	10	0	no	no
1592	3529	0	11888	Staircase	Climb-up	10	2	no	yes
1592	3529	1	11889	Staircase	Climb	10	2	no	yes
1592	3529	2	11889	Staircase	Climb	10	2	no	yes
1592	3530	3	11890	Staircase	Climb-down	10	2	no	yes
1615	3665	1	11799	Staircase	Climb-down	10	3	no	yes
1615	3665	0	11807	Staircase	Climb-up	10	3	no	yes
1615	3680	1	11799	Staircase	Climb-down	10	3	no	yes
1615	3680	0	11807	Staircase	Climb-up	10	3	no	yes
1616	3658	1	12536	Staircase	Climb-up	10	3	no	yes
1616	3687	1	12536	Staircase	Climb-up	10	1	no	yes
1616	3687	2	12538	Staircase	Climb-down	10	1	no	yes
1617	3659	2	12538	Staircase	Climb-down	10	3	no	yes
1630	3090	0	52633	Staircase	Climb-up	10	2	no	no
1630	3090	1	52634	Staircase	Climb-down	10	2	no	no
1632	3116	0	52635	Staircase	Climb-up	10	1	no	no
1632	3116	1	52636	Staircase	Climb-down	10	1	no	no
1633	4825	0	30139	Staircase	Climb-up	10	2	no	yes
1635	3118	0	52635	Staircase	Climb-up	10	3	no	no
1635	3221	0	54369	Staircase	Climb-up	10	0	no	no
1635	3221	1	54370	Staircase	Exit	10	0	no	no
1635	3221	2	54371	Staircase	Exit	10	0	no	no
1636	3118	1	52636	Staircase	Climb-down	10	3	no	no
1638	3155	0	52628	Staircase	Climb-up	10	0	no	no
1638	3155	1	52629	Staircase	Climb-down	10	0	no	no
1639	3096	0	52012	Staircase	Climb-up	10	2	no	no
1639	3096	1	52013	Staircase	Climb-down	10	2	no	no
1640	3165	0	52641	Staircase	Climb-down	10	2	no	no
1640	9564	0	52642	Staircase	Climb-up	10	2	no	no
1641	9492	0	56511	Staircase	Climb-up	10	3	no	no
1642	3570	0	24250	Staircase	Climb-up	10	0	no	yes
1642	3570	1	24252	Staircase	Climb-down	10	0	no	yes
1647	3091	0	52630	Staircase	Climb-up	10	0	no	no
1647	3091	1	52631	Staircase	Climb	10	0	no	no
1647	3091	2	52632	Staircase	Climb-down	10	0	no	no
1647	3570	0	24251	Staircase	Climb-up	10	2	no	yes
1647	3570	1	24254	Staircase	Climb-down	10	2	no	yes
1650	3155	1	52628	Staircase	Climb-up	10	2	no	no
1651	3155	2	52629	Staircase	Climb-down	10	2	no	no
1656	3138	0	52635	Staircase	Climb-up	10	2	no	no
1656	3139	1	52636	Staircase	Climb-down	10	2	no	no
1660	3150	0	52635	Staircase	Climb-up	10	1	no	no
1660	3150	1	52636	Staircase	Climb-down	10	1	no	no
1667	3089	0	52012	Staircase	Climb-up	10	2	no	no
1667	3089	1	52013	Staircase	Climb-down	10	2	no	no
1668	3060	0	52635	Staircase	Climb-up	10	0	no	no
1668	3060	1	52636	Staircase	Climb-down	10	0	no	no
1668	3124	0	52635	Staircase	Climb-up	10	3	no	no
1669	3124	1	52636	Staircase	Climb-down	10	3	no	no
1671	3164	0	52626	Staircase	Climb-up	10	3	no	no
1671	3164	1	52627	Staircase	Climb-down	10	3	no	no
1671	3168	1	52626	Staircase	Climb-up	10	0	no	no
1671	3168	2	52627	Staircase	Climb-down	10	0	no	no
1671	3680	0	11796	Staircase	Climb-up	10	0	no	yes
1671	3681	1	11799	Staircase	Climb-down	10	0	no	yes
1671	9684	0	56518	Staircase	Climb-up	10	2	no	no
1672	3081	0	52635	Staircase	Climb-up	10	3	no	no
1672	3100	0	52635	Staircase	Climb-up	10	3	no	no
1672	3113	0	52635	Staircase	Climb-up	10	3	no	no
1673	3081	1	52637	Staircase	Climb-down	10	3	no	no
1673	3100	1	52636	Staircase	Climb-down	10	3	no	no
1673	3113	1	52636	Staircase	Climb-down	10	3	no	no
1673	3663	0	11796	Staircase	Climb-up	10	3	no	yes
1673	3663	1	11799	Staircase	Climb-down	10	3	no	yes
1673	3687	0	11796	Staircase	Climb-up	10	2	no	yes
1673	3687	1	11799	Staircase	Climb-down	10	2	no	yes
1674	6132	0	16671	Staircase	Climb-up	10	0	no	yes
1675	6132	1	16673	Staircase	Climb-down	10	0	no	yes
1676	3657	0	11796	Staircase	Climb-up	10	0	no	yes
1676	3658	1	11799	Staircase	Climb-down	10	0	no	yes
1676	3663	1	11789	Staircase	Climb-up	10	2	no	yes
1676	3663	2	11793	Staircase	Climb-down	10	2	no	yes
1676	3679	2	11793	Staircase	Climb-down	10	0	no	yes
1676	3679	1	41806	Staircase	Climb-up	10	0	no	yes
1678	3663	0	11796	Staircase	Climb-up	10	1	no	yes
1679	3663	1	11799	Staircase	Climb-down	10	1	no	yes
1684	6112	1	16672	Staircase	Climb	10	3	no	yes
1685	6113	2	16673	Staircase	Climb-down	10	3	no	yes
1687	3100	0	52635	Staircase	Climb-up	10	1	no	no
1687	3100	1	52636	Staircase	Climb-down	10	1	no	no
1687	3113	0	52635	Staircase	Climb-up	10	1	no	no
1687	3113	1	52636	Staircase	Climb-down	10	1	no	no
1688	3164	0	52626	Staircase	Climb-up	10	1	no	no
1688	3164	1	52627	Staircase	Climb-down	10	1	no	no
1689	3168	1	52626	Staircase	Climb-up	10	0	no	no
1689	3168	2	52627	Staircase	Climb-down	10	0	no	no
1690	3130	1	52635	Staircase	Climb-up	10	2	no	no
1690	3131	2	52636	Staircase	Climb-down	10	2	no	no
1691	9480	0	50860	Staircase	Climb-up	10	3	no	no
1691	9492	0	50860	Staircase	Climb-up	10	3	no	no
1692	3084	0	50859	Staircase	Climb-down	10	2	no	no
1692	3088	0	50859	Staircase	Climb-down	10	0	no	no
1693	3071	0	52635	Staircase	Climb-up	10	3	no	no
1693	3128	0	52635	Staircase	Climb-up	10	2	no	no
1693	3129	1	52637	Staircase	Climb-down	10	2	no	no
1694	3071	1	52636	Staircase	Climb-down	10	3	no	no
1695	4253	1	25786	Staircase	Climb-up	10	0	no	yes
1695	4254	2	25787	Staircase	Climb-down	10	0	no	yes
1695	4259	0	25786	Staircase	Climb-up	10	0	no	yes
1695	4260	1	25787	Staircase	Climb-down	10	0	no	yes
1704	3071	0	52635	Staircase	Climb-up	10	3	no	no
1705	3071	1	52636	Staircase	Climb-down	10	3	no	no
1707	3101	0	52635	Staircase	Climb-up	10	1	no	no
1707	3101	1	52636	Staircase	Climb-down	10	1	no	no
1707	3161	1	52626	Staircase	Climb-up	10	1	no	no
1707	3161	2	52627	Staircase	Climb-down	10	1	no	no
1707	6115	0	16671	Staircase	Climb-up	10	0	no	yes
1708	3167	0	52626	Staircase	Climb-up	10	3	no	no
1708	3167	1	52627	Staircase	Climb-down	10	3	no	no
1708	6115	1	16673	Staircase	Climb-down	10	0	no	yes
1714	3167	0	52626	Staircase	Climb-up	10	1	no	no
1714	3167	1	52627	Staircase	Climb-down	10	1	no	no
1715	3161	1	52626	Staircase	Climb-up	10	3	no	no
1715	3161	2	52627	Staircase	Climb-down	10	3	no	no
1718	3130	0	52635	Staircase	Climb-up	10	3	no	no
1719	3130	1	52636	Staircase	Climb-down	10	3	no	no
1720	3059	0	52635	Staircase	Climb-up	10	1	no	no
1720	3059	1	52636	Staircase	Climb-down	10	1	no	no
1722	3130	0	52635	Staircase	Climb-up	10	1	no	no
1722	3130	1	52636	Staircase	Climb-down	10	1	no	no
1724	3078	0	52635	Staircase	Climb-up	10	1	no	no
1725	3078	1	52637	Staircase	Climb-down	10	1	no	no
1732	3068	0	52635	Staircase	Climb-up	10	1	no	no
1732	3068	1	52636	Staircase	Climb-down	10	1	no	no
1734	3090	0	52635	Staircase	Climb-up	10	3	no	no
1735	3090	1	52636	Staircase	Climb-down	10	3	no	no
1736	3175	0	52628	Staircase	Climb-up	10	0	no	no
1736	3175	1	52629	Staircase	Climb-down	10	0	no	no
1745	3619	1	25801	Staircase	Climb-down	10	1	no	yes
1745	3619	0	25935	Staircase	Climb-up	10	1	no	yes
1746	3069	0	52635	Staircase	Climb-up	10	3	no	no
1747	3069	1	52636	Staircase	Climb-down	10	3	no	no
1756	3099	0	52635	Staircase	Climb-up	10	2	no	no
1756	3100	1	52636	Staircase	Climb-down	10	2	no	no
1766	3098	0	52635	Staircase	Climb-up	10	2	no	no
1766	3099	1	52636	Staircase	Climb-down	10	2	no	no
1769	3071	0	52635	Staircase	Climb-up	10	2	no	no
1769	3072	1	52636	Staircase	Climb-down	10	2	no	no
1771	3700	0	11790	Staircase	Climb-up	10	0	no	yes
1771	3700	1	11792	Staircase	Climb	10	0	no	yes
1771	3700	2	11793	Staircase	Climb-down	10	0	no	yes
1775	3061	0	52635	Staircase	Climb-up	10	1	no	no
1775	3061	1	52636	Staircase	Climb-down	10	1	no	no
1775	3571	0	11796	Staircase	Climb-up	10	1	no	yes
1776	3571	1	11799	Staircase	Climb-down	10	1	no	yes
1779	3571	1	11796	Staircase	Climb-up	10	1	no	yes
1780	3571	2	11799	Staircase	Climb-down	10	1	no	yes
1887	4638	0	10015	Staircase	Climb-up	10	1	no	yes
1887	4638	1	10016	Staircase	Climb-down	10	1	no	yes
1890	4635	1	10015	Staircase	Climb-up	10	2	no	yes
1890	4635	2	10016	Staircase	Climb-down	10	2	no	yes
1890	4641	1	10015	Staircase	Climb-up	10	0	no	yes
1890	4641	2	10016	Staircase	Climb-down	10	0	no	yes
1893	4620	1	10017	Staircase	Climb-up	10	3	no	yes
1893	4620	2	10018	Staircase	Climb-down	10	3	no	yes
1893	4658	1	10017	Staircase	Climb-up	10	3	no	yes
1893	4658	2	10018	Staircase	Climb-down	10	3	no	yes
1902	4638	0	10015	Staircase	Climb-up	10	3	no	yes
1902	4638	1	10016	Staircase	Climb-down	10	3	no	yes
1928	5537	0	16675	Staircase	Climb-up	10	0	no	yes
1929	5537	1	16677	Staircase	Climb-down	10	0	no	yes
1936	5554	0	16675	Staircase	Climb-up	10	1	no	yes
1936	5554	1	16677	Staircase	Climb-down	10	1	no	yes
1941	5560	0	16675	Staircase	Climb-up	10	2	no	yes
1941	5561	1	16677	Staircase	Climb-down	10	2	no	yes
1942	6067	0	14735	Staircase	Climb-up	10	3	no	yes
1942	6067	1	14736	Staircase	Climb	10	3	no	yes
1943	6068	2	14737	Staircase	Climb-down	10	3	no	yes
1947	5522	0	16675	Staircase	Climb-up	10	3	no	yes
1948	5523	1	16677	Staircase	Climb-down	10	3	no	yes
1948	5549	0	16675	Staircase	Climb-up	10	1	no	yes
1948	5549	1	16677	Staircase	Climb-down	10	1	no	yes
1950	5560	0	16675	Staircase	Climb-up	10	2	no	yes
1950	5561	1	16677	Staircase	Climb-down	10	2	no	yes
1965	5536	0	16675	Staircase	Climb-up	10	2	no	yes
1965	5537	1	16677	Staircase	Climb-down	10	2	no	yes
1969	5538	0	16675	Staircase	Climb-up	10	3	no	yes
1970	5539	1	16677	Staircase	Climb-down	10	3	no	yes
1972	5519	0	16675	Staircase	Climb-up	10	3	no	yes
1973	5520	1	16677	Staircase	Climb-down	10	3	no	yes
2072	6154	1	12536	Staircase	Climb-up	10	3	no	no
2072	6183	1	12536	Staircase	Climb-up	10	1	no	no
2072	6183	2	12538	Staircase	Climb-down	10	1	no	no
2073	3685	0	14735	Staircase	Climb-up	10	3	no	no
2073	3685	1	14736	Staircase	Climb	10	3	no	no
2073	6155	2	12538	Staircase	Climb-down	10	3	no	no
2074	3686	2	14737	Staircase	Climb-down	10	3	no	no
2130	4915	0	16670	Staircase	Climb-up	10	3	no	yes
2131	4915	1	16669	Staircase	Climb-down	10	3	no	yes
2134	2995	0	14735	Staircase	Climb-up	10	3	no	yes
2134	2995	1	14736	Staircase	Climb	10	3	no	yes
2135	2996	2	14737	Staircase	Climb-down	10	3	no	yes
2369	3126	2	4415	Staircase	Climb	10	1	no	yes
2369	3126	1	4418	Staircase	Climb	10	1	no	yes
2374	3131	2	4418	Staircase	Climb	10	2	no	yes
2374	3133	3	4415	Staircase	Climb	10	2	no	yes
2380	3127	1	4415	Staircase	Climb	10	0	no	yes
2380	3127	0	4418	Staircase	Climb	10	0	no	yes
2382	3131	0	4420	Staircase	Climb	10	2	no	yes
2417	3074	0	4419	Staircase	Climb	10	0	no	yes
2419	3078	0	4417	Staircase	Climb	10	2	no	yes
2419	3080	1	4415	Staircase	Climb	10	2	no	yes
2425	3074	3	4415	Staircase	Climb	10	0	no	yes
2425	3074	2	4417	Staircase	Climb	10	0	no	yes
2428	3081	1	4417	Staircase	Climb	10	3	no	yes
2430	3081	2	4415	Staircase	Climb	10	3	no	yes
2442	4600	0	4568	Staircase	Climb-up	10	2	no	yes
2442	4600	1	4569	Staircase	Climb	10	2	no	yes
2442	4601	2	4570	Staircase	Climb-down	10	2	no	yes
2506	3640	0	4568	Staircase	Climb-up	10	2	no	yes
2523	3314	0	15653	Staircase	Climb-up	10	2	no	yes
2527	3314	1	15653	Staircase	Climb-up	10	2	no	yes
2530	3317	0	16668	Staircase	Climb-up	10	0	no	yes
2537	3085	0	15646	Staircase	Climb-up	10	2	no	yes
2537	3097	1	15648	Staircase	Climb-down	10	0	no	yes
2540	2212	0	62254	Staircase	Climb-down	10	0	no	no
2542	3324	0	16671	Staircase	Climb-up	10	3	no	yes
2543	3325	1	16673	Staircase	Climb-down	10	3	no	yes
2564	9710	0	35792	Staircase	Climb-up	10	0	no	yes
2568	3268	0	46704	Staircase	Climb-up	10	2	no	yes
2569	3295	0	35791	Staircase	Climb-down	10	0	no	yes
2569	9522	0	16665	Staircase	Climb-up	10	2	no	yes
2571	3295	0	15645	Staircase	Climb-up	10	2	no	yes
2576	3331	1	15650	Staircase	Climb-down	10	1	no	yes
2576	8657	0	62255	Staircase	Climb-up	10	2	no	no
2585	2261	0	52635	Staircase	Climb-up	10	2	no	no
2585	2262	1	52636	Staircase	Climb-down	10	2	no	no
2590	3085	2	15648	Staircase	Climb-down	10	0	no	yes
2590	3090	1	15648	Staircase	Climb-down	10	0	no	yes
2592	3334	1	15648	Staircase	Climb-down	10	1	no	yes
2603	3078	0	16664	Staircase	Climb-down	10	1	no	yes
2613	3139	0	15645	Staircase	Climb-up	10	3	no	yes
2613	3139	1	15648	Staircase	Climb-down	10	3	no	yes
2620	9562	0	15657	Staircase	Climb-up	10	2	no	yes
2631	3322	1	15648	Staircase	Climb-down	10	2	no	yes
2633	4680	0	16671	Staircase	Climb-up	10	3	no	yes
2634	4681	1	16673	Staircase	Climb-down	10	3	no	yes
2640	4682	1	15645	Staircase	Climb-up	10	0	no	yes
2640	4683	2	15648	Staircase	Climb-down	10	0	no	yes
2648	3310	0	16671	Staircase	Climb-up	10	3	no	yes
2648	4683	0	16671	Staircase	Climb-up	10	3	no	yes
2649	4684	1	16673	Staircase	Climb-down	10	3	no	yes
2662	3291	0	16668	Staircase	Climb-up	10	0	no	yes
2663	3321	1	15648	Staircase	Climb-down	10	1	no	yes
2669	3243	0	15645	Staircase	Climb-up	10	0	no	yes
2669	3244	1	15648	Staircase	Climb-down	10	0	no	yes
2673	3300	0	16671	Staircase	Climb-up	10	0	no	yes
2674	3300	1	16673	Staircase	Climb-down	10	0	no	yes
2714	9887	0	3416	Staircase	Climb-up	10	3	no	yes
2724	3374	0	16664	Staircase	Climb-down	10	3	no	yes
2724	9774	0	16665	Staircase	Climb-up	10	3	no	yes
2732	3377	0	15653	Staircase	Climb-up	10	0	no	yes
2732	3378	1	15654	Staircase	Climb-down	10	0	no	yes
2736	3581	0	25682	Staircase	Climb-up	10	1	no	yes
2736	3581	1	25683	Staircase	Climb-down	10	1	no	yes
2750	3511	1	25604	Staircase	Climb-down	10	0	no	yes
2759	3196	0	15653	Staircase	Climb-up	10	2	no	yes
2759	3196	1	15654	Staircase	Climb-down	10	2	no	yes
2761	4680	0	16671	Staircase	Climb-up	10	3	no	yes
2762	4681	1	16673	Staircase	Climb-down	10	3	no	yes
2769	3398	1	15645	Staircase	Climb-up	10	0	no	yes
2769	3399	2	15648	Staircase	Climb-down	10	0	no	yes
2769	3404	0	15645	Staircase	Climb-up	10	0	no	yes
2769	3405	1	15648	Staircase	Climb-down	10	0	no	yes
2776	4683	0	16671	Staircase	Climb-up	10	3	no	yes
2777	4684	1	16673	Staircase	Climb-down	10	3	no	yes
2796	3195	0	15653	Staircase	Climb-up	10	0	no	yes
2796	3196	1	15654	Staircase	Climb-down	10	0	no	yes
2817	6070	2	4415	Staircase	Climb	10	1	no	yes
2817	6070	1	4418	Staircase	Climb	10	1	no	yes
2822	6075	2	4418	Staircase	Climb	10	2	no	yes
2822	6077	3	4415	Staircase	Climb	10	2	no	yes
2828	6071	1	4415	Staircase	Climb	10	0	no	yes
2828	6071	0	4418	Staircase	Climb	10	0	no	yes
2830	6075	0	4420	Staircase	Climb	10	2	no	yes
2839	3537	1	16672	Staircase	Climb	10	3	no	yes
2841	5093	0	15645	Staircase	Climb-up	10	0	no	yes
2841	5094	1	15648	Staircase	Climb-down	10	0	no	yes
2846	9293	0	32480	Staircase	Climb-up	10	3	no	yes
2853	5093	0	15645	Staircase	Climb-up	10	0	no	yes
2853	5094	1	15648	Staircase	Climb-down	10	0	no	yes
2862	2325	0	60020	Staircase	Climb-up	10	3	no	no
2862	2325	1	60021	Staircase	Climb	10	3	no	no
2863	2326	2	60023	Staircase	Climb-down	10	3	no	no
2865	6018	0	4419	Staircase	Climb	10	0	no	yes
2867	6022	0	4417	Staircase	Climb	10	2	no	yes
2867	6024	1	4415	Staircase	Climb	10	2	no	yes
2873	6018	3	4415	Staircase	Climb	10	0	no	yes
2873	6018	2	4417	Staircase	Climb	10	0	no	yes
2876	6025	1	4417	Staircase	Climb	10	3	no	yes
2878	6025	2	4415	Staircase	Climb	10	3	no	yes
2895	3513	0	16671	Staircase	Climb-up	10	0	no	yes
2896	3513	1	16673	Staircase	Climb-down	10	0	no	yes
2898	9867	0	24687	Staircase	Climb-up	10	1	no	yes
2907	3334	0	11888	Staircase	Climb-up	10	3	no	yes
2907	3334	1	11889	Staircase	Climb	10	3	no	yes
2914	3540	1	15648	Staircase	Climb-down	10	0	no	yes
2921	4685	0	15646	Staircase	Climb-up	10	2	no	yes
2921	4685	1	15648	Staircase	Climb-down	10	2	no	yes
2921	4696	0	15646	Staircase	Climb-up	10	0	no	yes
2921	4697	1	15648	Staircase	Climb-down	10	0	no	yes
2931	3282	0	9582	Staircase	Climb-up	10	0	no	yes
2932	3282	1	9584	Staircase	Climb-down	10	0	no	yes
2959	3370	1	24080	Staircase	Climb-down	10	0	no	yes
2960	3338	1	24072	Staircase	Climb-up	10	2	no	yes
2966	3215	1	18992	Staircase	Climb-down	10	1	no	yes
2968	3347	0	24067	Staircase	Climb-up	10	1	no	yes
2971	3371	1	24080	Staircase	Climb-down	10	0	no	yes
2973	3384	0	24075	Staircase	Climb-up	10	2	no	yes
2975	9951	1	47315	Staircase	Climb-up	10	1	no	no
2984	3338	2	24078	Staircase	Climb-down	10	0	no	yes
3010	3515	0	17143	Staircase	Climb-up	10	0	no	yes
3010	3516	2	17143	Staircase	Climb-up	10	1	no	yes
3010	3516	3	17155	Staircase	Climb-down	10	1	no	yes
3011	3515	1	17155	Staircase	Climb-down	10	0	no	yes
3019	3343	1	24078	Staircase	Climb-down	10	1	no	yes
3022	3332	1	24078	Staircase	Climb-down	10	1	no	yes
3029	3506	2	17143	Staircase	Climb-up	10	2	no	yes
3029	3507	3	17155	Staircase	Climb-down	10	2	no	yes
3034	3362	0	24075	Staircase	Climb-up	10	3	no	yes
3037	3372	1	24250	Staircase	Climb-up	10	0	no	yes
3037	3372	2	24253	Staircase	Climb-down	10	0	no	yes
3037	3383	1	24252	Staircase	Climb-down	10	1	no	yes
3039	9951	1	47314	Staircase	Climb-down	10	1	no	yes
3044	3924	0	16664	Staircase	Climb-down	10	0	no	yes
3045	3364	1	24080	Staircase	Climb-down	10	0	no	yes
3048	3352	0	24075	Staircase	Climb-up	10	3	no	yes
3053	3372	2	24255	Staircase	Climb-down	10	2	no	yes
3058	3376	0	16664	Staircase	Climb-down	10	1	no	yes
3091	3251	1	16669	Staircase	Climb-down	10	3	no	yes
3092	3104	1	16672	Staircase	Climb	10	3	no	yes
3093	3105	2	16673	Staircase	Climb-down	10	3	no	yes
3100	3266	1	15648	Staircase	Climb-down	10	1	no	yes
3103	3159	0	12536	Staircase	Climb-up	10	3	no	yes
3103	3159	1	12537	Staircase	Climb	10	3	no	yes
3104	3362	1	11511	Staircase	Climb-up	10	3	no	yes
3108	3364	1	11499	Staircase	Climb-down	10	0	no	yes
3136	2414	0	57890	Staircase	Climb-up	10	3	no	no
3136	2414	1	57891	Staircase	Climb-down	10	3	no	no
3144	2425	0	57890	Staircase	Climb-up	10	3	no	no
3144	2425	1	57891	Staircase	Climb-down	10	3	no	no
3144	3447	0	2608	Staircase	Climb-up	10	1	no	yes
