# Generated from Skretzo/shortest-path transport TSV files.
# Columns: category	source	destination	label	duration	skills	quests	items	varbits	varplayers	wildernessLevel	confidence	provenance
# duration is in game ticks (floored at 1). Blank requirement fields mean no requirement recorded upstream.
# confidence tiers: INHERITED from upstream, INFERRED from cache-derived generation, CONFIRMED from live/manual proof, CONTRADICTED for known disagreements.
BASELINE	3637,9503,0	3633,9503,0	Climb Rubble 43726	5						-1	INHERITED	skretzo:transports.tsv
BASELINE	3637,9695,0	3643,3306,0	Climb-up Staircase 18050	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3638,3304,0	3638,3305,0	Walk-through Slashed tapestry 18125	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3638,3305,0	3638,3304,0	Walk-through Slashed tapestry 18125	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3639,3255,1	3639,3258,0	Climb-down Stairs down 17978	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3639,3258,0	3639,3255,1	Climb-up Stairs up 17976	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3640,3252,0	3640,3253,0	Push Wall 17980	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3640,3253,0	3640,3252,0	Push Wall 17980	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3641,3307,0	3642,3307,0	Open Door 18047	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3642,3307,0	3641,3307,0	Open Door 18047	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3643,3306,0	3637,9695,0	Climb-down Staircase 18049	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3649,3218,0	3631,3219,0	Enter Door 32660	1				2573=320		-1	INHERITED	skretzo:transports.tsv
BASELINE	3649,3219,0	3631,3219,0	Enter Door 32660	1				2573=320		-1	INHERITED	skretzo:transports.tsv
BASELINE	3649,3220,0	3631,3219,0	Enter Door 32660	1				2573=320		-1	INHERITED	skretzo:transports.tsv
BASELINE	3651,3485,0	3653,3485,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3651,3486,0	3653,3486,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3652,3519,0	3669,9888,3	Climb-down Trapdoor 16114	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3653,2991,0	3653,2991,1	Climb-up Bamboo Ladder 4772	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3653,2991,1	3653,2991,0	Climb-down Bamboo Ladder 4778	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3653,3485,0	3651,3485,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3653,3486,0	3651,3486,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3653,3518,0	3669,9888,3	Climb-down Trapdoor 16114	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3653,3520,0	3669,9888,3	Climb-down Trapdoor 16114	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3654,3384,0	2400,5969,0	Enter Mausoleum Door 38574	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3654,3519,0	3669,9888,3	Climb-down Trapdoor 16114	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3659,3507,0	3659,3509,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3659,3509,0	3659,3507,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3660,3507,0	3660,3509,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3660,3509,0	3660,3507,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3660,3848,0	3583,3973,0	Travel Rowboat 29916	5		Dragon Slayer II				-1	INHERITED	skretzo:boats.tsv
BASELINE	3660,3849,0	3583,3973,0	Travel Rowboat 29916	5		Dragon Slayer II				-1	INHERITED	skretzo:boats.tsv
BASELINE	3661,3278,0	3671,3542,0	Travel Row boat 32602	5			COINS=10000			-1	INHERITED	skretzo:boats.tsv
BASELINE	3663,3277,0	3525,3170,0	1: Burgh de Rott. 38089	13				7255>87		-1	INHERITED	skretzo:boats.tsv
BASELINE	3663,3277,0	3605,3161,1	2: Meiyerditch. 38089	13				7255>87		-1	INHERITED	skretzo:boats.tsv
BASELINE	3663,3277,0	3684,3176,0	3: Icyene Graveyard. 38089	13				7255>87		-1	INHERITED	skretzo:boats.tsv
BASELINE	3663,3808,0	3685,3756,0	Jump on Rubber cap mushroom 30606	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3664,2992,0	3664,2992,1	Climb-up Bamboo Ladder 4772	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3664,2992,1	3664,2992,0	Climb-down Bamboo Ladder 4778	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3664,3808,0	3685,3756,0	Jump on Rubber cap mushroom 30606	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3665,3808,0	3685,3756,0	Jump on Rubber cap mushroom 30606	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3666,3517,0	3666,3522,1	Climb-up Staircase 16646	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3666,3522,1	3666,3517,0	Climb-down Staircase 16647	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3666,3809,0	3685,3756,0	Jump on Rubber cap mushroom 30606	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3666,3810,0	3685,3756,0	Jump on Rubber cap mushroom 30606	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3667,2983,0	3667,2983,1	Climb-up Bamboo Ladder 4772	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3667,2983,1	3667,2983,0	Climb-down Bamboo Ladder 4778	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3667,3517,0	3667,3522,1	Climb-up Staircase 16646	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3667,3522,1	3667,3517,0	Climb-down Staircase 16647	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3668,2931,1	3671,2931,0	Cross Gangplank 17407	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	3669,2977,0	3669,2977,1	Climb-up Bamboo Ladder 4772	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3669,2977,1	3669,2977,0	Climb-down Bamboo Ladder 4778	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3669,3452,0	3669,3454,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3669,3454,0	3669,3452,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3669,9888,3	3654,3519,0	Climb-up Ladder 16110	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3670,3452,0	3670,3454,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3670,3454,0	3670,3452,0	Pay-toll(2-Ecto) Energy Barrier 16105	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3671,2931,0	1455,2968,0	Aldarin 1330	6			COINS=2350			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	1496,3403,0	Land's End 1330	6			COINS=2200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	1514,2971,0	Sunset Coast 1330	6			COINS=2350			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	1743,3136,0	Civitas illa Fortis 1330	6			COINS=2300			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	1808,3679,0	Port Piscarilius 1330	6			COINS=2100			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	2142,3122,0	Port Tyras 1330	6		Regicide	COINS=1600			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	2157,3330,0	Prifddinas 1330	6		Song of the Elves	COINS=2475			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	2589,2851,0	Corsair Cove 1330	6			COINS=2040			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	2674,3144,0	Port Khazard 1330	6			COINS=550			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	2760,3238,0	Brimhaven 1330	6			COINS=1450			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	2792,3414,0	Catherby 1330	6			COINS=1250			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	2954,3158,0	Musa Point 1330	6			COINS=2050			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	3001,3032,0	Shipyard 1330	6		The Grand Tree	COINS=550			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	3038,3192,0	Port Sarim 1330	6			COINS=650			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3671,2931,0	3668,2931,1	Cross Gangplank 17406	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	3671,3544,0	3661,3277,0	Travel Row boat 32601	5			COINS=10000			-1	INHERITED	skretzo:boats.tsv
BASELINE	3671,9887,2	3675,9888,1	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3671,9888,2	3675,9888,1	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3671,9889,2	3675,9888,1	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3672,3374,0	3670,3375,0	Climb Wall 39541	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3672,3376,0	3670,3375,0	Climb Wall 39541	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3672,3544,0	3661,3277,0	Travel Row boat 32601	5			COINS=10000			-1	INHERITED	skretzo:boats.tsv
BASELINE	3672,9886,2	3675,9888,1	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3673,9886,1	3671,9886,2	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3673,9890,1	3671,9886,2	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3674,9886,1	3671,9886,2	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3674,9890,1	3671,9886,2	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3675,9887,1	3671,9886,2	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3675,9888,1	3671,9886,2	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3675,9889,1	3671,9886,2	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3677,2948,0	3677,2948,1	Climb-up Ship's ladder 11308	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3677,2948,1	3677,2948,0	Climb-down Ship's ladder 11309	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3680,2963,0	3786,2824,0	Transport Brother Tranquility 550	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3680,3536,0	2162,5114,1	Talk-to Pirate Pete 601	9		Rum Deal				-1	INHERITED	skretzo:boats.tsv
BASELINE	3680,3853,0	3595,10291,0	Climb Down Trap Door 30842	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3680,3854,0	3595,10291,0	Climb Down Trap Door 30842	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3680,3855,0	3595,10291,0	Climb Down Trap Door 30842	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3683,9887,0	3687,9887,1	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3683,9888,0	3687,9887,1	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3683,9889,0	3687,9887,1	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3684,2950,1	3684,2953,0	Cross Gangplank 11212	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	3684,2953,0	3684,2950,1	Cross Gangplank 11211	3						-1	INHERITED	skretzo:transports.tsv
BASELINE	3684,2953,0	3709,3496,0	Travel Bill Teach 4016	6		Cabin Fever				-1	INHERITED	skretzo:ships.tsv
BASELINE	3684,3174,0	3525,3170,0	1: Burgh de Rott. 38089	13				7255>41		-1	INHERITED	skretzo:boats.tsv
BASELINE	3684,3174,0	3605,3161,1	2: Meiyerditch. 38089	13				7255>41		-1	INHERITED	skretzo:boats.tsv
BASELINE	3684,3174,0	3663,3277,0	3: Slepe. 38089	13				7255>87		-1	INHERITED	skretzo:boats.tsv
BASELINE	3684,3175,0	3525,3170,0	1: Burgh de Rott. 38089	13				7255>41		-1	INHERITED	skretzo:boats.tsv
BASELINE	3684,3175,0	3605,3161,1	2: Meiyerditch. 38089	13				7255>41		-1	INHERITED	skretzo:boats.tsv
BASELINE	3684,3175,0	3663,3277,0	3: Slepe. 38089	13				7255>87		-1	INHERITED	skretzo:boats.tsv
BASELINE	3684,3176,0	3525,3170,0	1: Burgh de Rott. 38089	13				7255>41		-1	INHERITED	skretzo:boats.tsv
BASELINE	3684,3176,0	3605,3161,1	2: Meiyerditch. 38089	13				7255>41		-1	INHERITED	skretzo:boats.tsv
BASELINE	3684,3176,0	3663,3277,0	3: Slepe. 38089	13				7255>87		-1	INHERITED	skretzo:boats.tsv
BASELINE	3685,2946,1	3687,2946,2	Climb-up Ship's ladder 11289	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3685,2950,1	3687,2950,2	Climb-up Ship's ladder 11289	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3686,9886,1	3683,9888,0	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3686,9890,1	3683,9888,0	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3687,2946,2	3685,2946,1	Climb-down Ship's ladder 11290	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3687,2950,2	3685,2950,1	Climb-down Ship's ladder 11290	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3687,9887,1	3683,9888,0	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3687,9888,1	3683,9888,0	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3687,9889,1	3683,9888,0	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3688,9887,2	3692,9887,3	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3688,9888,2	3692,9887,3	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3688,9889,2	3692,9887,3	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3689,9890,2	3692,9887,3	Climb-up Stairs 16108	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3690,9886,3	3688,9888,2	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3690,9890,3	3688,9888,2	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3691,9886,3	3688,9888,2	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3691,9890,3	3688,9888,2	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3692,9887,3	3688,9888,2	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3692,9888,3	3688,9888,2	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3692,9889,3	3688,9888,2	Climb-down Stairs 16109	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3696,2996,0	3696,2996,1	Climb-up Bamboo Ladder 4772	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3696,2996,1	3696,2996,0	Climb-down Bamboo Ladder 4778	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3696,9764,2	3633,3339,0	Climb-up Staircase 39093	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3697,9764,2	3633,3339,0	Climb-up Staircase 39093	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3700,3335,1	3703,3334,0	Climb-down Stairs 32648	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3702,3503,0	1455,2968,0	Aldarin 1330	6			COINS=4500			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	1496,3403,0	Land's End 1330	6			COINS=4200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	1514,2971,0	Sunset Coast 1330	6			COINS=2250			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	1743,3136,0	Civitas illa Fortis 1330	6			COINS=4400			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	1808,3679,0	Port Piscarilius 1330	6			COINS=4000			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	2142,3122,0	Port Tyras 1330	6		Regicide	COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	2157,3330,0	Prifddinas 1330	6		Song of the Elves	COINS=5200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	2589,2851,0	Corsair Cove 1330	6			COINS=4040			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	2674,3144,0	Port Khazard 1330	6			COINS=4100			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	2760,3238,0	Brimhaven 1330	6			COINS=2900			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	2792,3414,0	Catherby 1330	6			COINS=3500			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	2954,3158,0	Musa Point 1330	6			COINS=1100			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	3001,3032,0	Shipyard 1330	6		The Grand Tree	COINS=3200			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	3038,3192,0	Port Sarim 1330	6			COINS=1300			-1	INHERITED	skretzo:charter_ships.tsv
BASELINE	3702,3503,0	3705,3503,1	Cross Gangplank 17392	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3703,3334,0	3700,3334,1	Climb-up Stairs 32647	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3703,3335,0	3700,3334,1	Climb-up Stairs 32647	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3703,3336,0	3700,3334,1	Climb-up Stairs 32647	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3703,3487,0	3792,3560,0	Travel Ghost captain 3005	6			ECTO_TOKEN=25			-1	INHERITED	skretzo:boats.tsv
BASELINE	3705,3503,1	3702,3503,0	Cross Gangplank 17393	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3709,3496,0	3684,2953,0	Travel Bill Teach 4016	6		Cabin Fever				-1	INHERITED	skretzo:ships.tsv
BASELINE	3709,3496,0	3712,3496,0	Cross Gangplank 11209	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3712,3496,0	3709,3496,0	Cross Gangplank 11210	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3714,3503,0	3714,3503,1	Climb-up Ship's ladder 11308	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3714,3503,1	3714,3503,0	Climb-down Ship's ladder 11309	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3720,3307,0	3732,9683,0	Climb-down Trapdoor 32643	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3724,3807,0	3362,3445,0	Travel Rowboat 30914	12		Bone Voyage				-1	INHERITED	skretzo:ships.tsv
BASELINE	3724,3807,0	3734,3893,0	Travel Rowboat 30914	4						-1	INHERITED	skretzo:boats.tsv
BASELINE	3725,3352,0	3725,3356,1	Climb-up Staircase 32645	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3725,3356,0	3727,9756,1	Climb-down Trapdoor 32641	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3725,3356,1	3725,3352,0	Climb-down Staircase 32646	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3726,3352,0	3726,3356,1	Climb-up Staircase 32645	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3726,3356,1	3726,3352,0	Climb-down Staircase 32646	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3727,3302,0	3738,9703,1	Climb-down Stairs 32637	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3727,9756,1	3725,3356,0	Climb-up Ladder 32642	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3728,3302,0	3738,9703,1	Climb-down Stairs 32637	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3728,3831,0	3730,3831,1	Climb Up Ladder 30938	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3728,5692,0	3060,9766,0	Exit Tunnel 26655	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3728,9752,1	3728,9753,1	Open Gate 39512	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3728,9753,1	3728,9752,1	Open Gate 39512	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3728,9765,1	3728,9766,1	Open Gate 39510	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3728,9766,1	3728,9765,1	Open Gate 39510	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3728,9775,1	3728,9776,1	Open Gate 39510	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3728,9776,1	3728,9775,1	Open Gate 39510	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3729,3302,0	3738,9703,1	Climb-down Stairs 32637	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3729,3830,0	3730,3831,1	Climb Up Ladder 30938	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3729,3832,0	3730,3831,1	Climb Up Ladder 30938	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3730,3831,1	3728,3831,0	Climb Down Ladder 30939	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3732,9683,0	3720,3307,0	Climb-up Ladder 32644	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3734,3893,0	3724,3807,0	Travel Rowboat 30915	3						-1	INHERITED	skretzo:boats.tsv
BASELINE	3734,3893,0	3764,3899,0	Travel Rowboat 30915	3						-1	INHERITED	skretzo:boats.tsv
BASELINE	3735,3319,1	3736,3318,0	Climb-down Staircase 24359	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3736,3316,1	3736,3316,2	Climb-up Ladder 24351	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3736,3316,2	3736,3316,1	Climb-down Ladder 24352	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3736,3318,0	3735,3319,1	Climb-up Staircase 24358	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3737,9780,1	3738,9780,1	Open Gate 39510	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3738,9703,1	3728,3302,0	Climb-up Stairs 32638	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3738,9780,1	3737,9780,1	Open Gate 39510	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3739,9703,1	3728,3302,0	Climb-up Stairs 32638	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3741,3316,2	3741,3316,3	Climb-up Ladder 24351	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3741,3316,3	3741,3316,2	Climb-down Ladder 24352	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3741,3318,1	3742,3319,0	Climb-down Staircase 24359	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3742,3319,0	3741,3318,1	Climb-up Staircase 24358	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3745,3334,0	3745,3337,1	Climb-up Stairs 32647	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3745,3831,1	3747,3831,0	Climb Down Ladder 30941	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3746,3334,0	3745,3337,1	Climb-up Stairs 32647	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3746,3337,1	3745,3334,0	Climb-down Stairs 32648	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3746,3830,0	3745,3831,1	Climb Up Ladder 30940	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3746,3832,0	3745,3831,1	Climb Up Ladder 30940	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3746,9780,1	3747,9780,1	Open Gate 39510	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3747,3334,0	3745,3337,1	Climb-up Stairs 32647	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3747,3831,0	3745,3831,1	Climb Up Ladder 30940	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3747,9780,1	3746,9780,1	Open Gate 39510	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3748,9373,0	3749,2973,0	Exit Cave 5553	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3748,9374,0	3749,2973,0	Exit Cave 6702	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3749,2973,0	3748,9373,0	Enter Cave entrance 3650	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3753,3868,0	3757,3869,1	Climb Stairs 30681	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3753,3869,0	3757,3869,1	Climb Stairs 30681	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3753,3870,0	3757,3869,1	Climb Stairs 30681	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3757,3868,1	3753,3869,0	Descend Stairs 30682	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3757,3869,1	3753,3869,0	Descend Stairs 30682	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3757,3870,1	3753,3869,0	Descend Stairs 30682	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3763,3899,0	3734,3893,0	Travel Rowboat 30919	3						-1	INHERITED	skretzo:boats.tsv
BASELINE	3766,3866,0	3768,3868,1	Climb-up Ladder 30727	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3766,3867,0	3768,3868,1	Climb-up Ladder 30727	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3766,3867,1	3768,3868,0	Climb-down Trapdoor 30725	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3767,3865,0	3768,3868,1	Climb-up Ladder 30727	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3767,3868,0	3768,3868,1	Climb-up Ladder 30727	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3767,3868,1	3768,3868,0	Climb-down Trapdoor 30725	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3768,3868,0	3768,3868,1	Climb-up Ladder 30727	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3768,3868,1	3768,3868,0	Climb-down Trapdoor 30725	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3769,3867,0	3768,3868,1	Climb-up Ladder 30727	1						-1	INHERITED	skretzo:transports.tsv
BASELINE	3784,2825,0	3784,2825,1	Climb-up Ladder 22432	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3784,2825,1	3784,2825,0	Climb-down Ladder 22433	2						-1	INHERITED	skretzo:transports.tsv
BASELINE	3784,2825,1	3784,2825,2	Climb-up Ladder 22433	2						-1	INHERITED	skretzo:transports.tsv
